Orf	Name	130min	170min	Overnight
YJR068W	RFC2	0.148522473	0.077764421	-1.778391528
YOR091W	TMA46	-0.5688566	0.073533208	-0.012200109
YNL135C	FPR1	1.126061648	1.354115718	0.609835254
YNL137C	NAM9	-0.511787927	0.058065585	1.144471072
YBL059C-A	CMC2	-1.034402214	-0.564109162	-1.880162742
YGL125W	MET13	0.38469349	-0.065260199	-0.491107858
YMR275C	BUL1	0.280797432	0.434916778	-0.203971164
YBR008C	FLR1	0.569413101	0.303378454	0.787463121
YJL191W	RPS14B	0.662914531	0.619890089	-0.347296334
YFR001W	LOC1	3.214653562	-1.191163519	-0.373927495
YER047C	SAP1	0.409326481	-0.20717629	1.43720358
YGR217W	CCH1	-0.75238381	-0.061091506	0.420490196
YIL064W	EFM4	-0.352427466	-0.473771111	-1.055439747
YGR014W	MSB2	-3.068769604	-3.058320252	-1.205345811
YER136W	GDI1	0.440979911	0.274973644	-0.341957905
YDR279W	RNH202	-0.527517346	-0.122416957	-0.12352084
YOR039W	CKB2	0.203195055	-0.296763082	-0.318297682
YGL108C	YGL108C	-0.321460776	-0.26710392	-0.002219112
YMR117C	SPC24	0.002951775	0.37732296	-0.434742131
YPL220W	RPL1A	0.598322906	0.453260523	-0.632392794
YJR048W	CYC1	-2.51728687	-3.126277729	1.31411782
YPL134C	ODC1	-0.023638602	0.051937443	0.574524444
YDR116C	MRPL1	0.490040049	0.572430733	0.335869923
YMR074C	YMR074C	0.878112796	1.269735138	0.941073622
YOR048C	RAT1	-0.000107906	0.014648867	-0.609793352
YML025C	YML6	0.434514065	0.24560236	0.338829555
YDR245W	MNN10	-1.758960883	-0.620816095	0.357864147
YCR003W	MRPL32	0.388531516	0.625570072	0.733168089
YHL020C	OPI1	0.040928688	0.31437434	-0.552532721
YLR126C	YLR126C	-1.158254427	-0.465376061	-0.27591782
YJL005W	CYR1	0.082170545	0.486177821	1.027797482
YMR137C	PSO2	0.290183273	0.251907963	2.350619518
YJL017W	NA	0.67308773	0.10091194	1.769734935
YJR085C	YJR085C	0.130491263	0.453297036	-0.059109119
YKL195W	MIA40	-0.521585031	-0.400685751	-0.244012436
YPL169C	MEX67	-0.214327393	-0.125199755	-0.266111904
YDR451C	YHP1	-0.174791421	0.153664755	-0.48566375
YBR059C	AKL1	1.093994609	1.21791508	0.944997086
YJR134C	SGM1	-0.125603463	0.036697295	0.016790369
YHR069C	RRP4	-0.356015668	-0.435413772	-0.365558214
YPR023C	EAF3	-0.275349291	0.389707099	-0.532526602
YJL162C	JJJ2	-0.357796502	-0.135190864	0.545638233
YDR369C	XRS2	-0.683155714	-0.674856478	1.639878226
YNL065W	AQR1	-1.716764841	-1.416917263	0.823455899
YPR119W	CLB2	-0.608456332	-0.489257745	0.111159028
YJL194W	CDC6	0.145057219	-0.029005302	-0.791110791
YPL209C	IPL1	-0.787086509	-0.774199235	1.451120313
YGL036W	YGL036W	-0.300313979	-0.499984448	-0.837038424
YML078W	CPR3	-0.47953726	-0.357063273	0.368836687
YGL227W	VID30	0.396924379	0.156060998	-0.381869437
YHR106W	TRR2	0.489741435	-0.176165299	0.446805131
YBR137W	YBR137W	0.538269097	0.108324924	0.31995405
YGL211W	NCS6	0.797021783	0.634502949	-0.758025558
YCR016W	YCR016W	0.917497637	0.064403232	-1.05042114
YBR141C	BMT2	-0.686002622	0.128645002	0.989543106
YIL172C	IMA3	-0.74770244	-0.208342112	-0.29713291
YLL051C	FRE6	NA	-0.388925544	0.437871232
YDR493W	MZM1	-0.059995276	0.17265495	1.589508153
YBR188C	NTC20	0.769687344	1.068539855	1.224058198
YOR283W	YOR283W	0.043896825	0.084038922	-0.291963665
YDR262W	YDR262W	0.98537	0.182027528	-0.948513402
YGL150C	INO80	0.282142763	0.285852933	-0.158975868
YBR082C	UBC4	1.564226068	0.317242461	0.786029434
YGL031C	RPL24A	-0.115206035	-0.410997983	0.260312567
YLR253W	MCP2	-1.211522728	0.124058843	0.480303103
YDR377W	ATP17	-0.817084164	0.092950467	0.497790367
YIL128W	MET18	-0.099270005	-0.175138643	1.306846607
YGR084C	MRP13	0.067644069	0.73551469	0.417768183
YDL189W	RBS1	-0.404518844	-0.471512456	-0.347564343
YDL191W	RPL35A	NA	-0.541784246	NA
YDR346C	SVF1	0.062081864	-0.605321968	-0.242071508
YCR023C	YCR023C	-0.955470957	-0.436757585	0.621377946
YGR132C	PHB1	0.116871338	-0.049165386	-0.010146565
YOR275C	RIM20	-0.120441335	0.107936681	2.352913553
YML005W	TRM12	-0.234438806	-0.615189276	-0.148364581
YLR002C	NOC3	-1.396975455	-1.596361942	0.005498438
YLR181C	VTA1	-0.297691274	-0.291567569	0.786265638
YOR247W	SRL1	-0.936581673	-1.293031608	-1.332645745
YGR186W	TFG1	-0.313431195	-0.082567582	-0.231478862
YJL115W	ASF1	0.4606695	-0.177656408	-0.679260755
YBR160W	CDC28	-0.531392195	-0.939777567	-1.054416016
YOR324C	FRT1	-0.345992987	-0.179308909	-0.420396835
YPR075C	OPY2	-0.232943451	-0.373140109	-0.124583297
YNL230C	ELA1	-0.598848466	-0.258015919	-0.021320649
YBL047C	EDE1	4.352117967	5.229879096	0.193705599
YDR350C	ATP22	0.619705119	0.27094112	-0.623967395
YNL020C	ARK1	-0.307820551	-0.349691702	-0.162482609
YPL084W	BRO1	-0.086649249	0.365198214	0.375832179
YNL329C	PEX6	-0.539490615	-1.083745709	-0.003985214
YDR301W	CFT1	-0.258592214	0.27579434	2.817723899
YER049W	TPA1	0.936275298	0.091876044	-1.293146282
YOR061W	CKA2	-0.047695718	0.436980513	-0.149068969
YLR102C	APC9	1.320846147	-0.049710115	-0.378154277
YHR110W	ERP5	0.339252595	0.412908549	0.043179273
YBL010C	YBL010C	0.053010899	-0.317857404	0.138898996
YMR260C	TIF11	NA	0.178072196	NA
YPR070W	MED1	-0.732201672	-0.257011914	-0.01508427
YEL003W	GIM4	-0.410891642	-0.17490073	0.69270005
YCL044C	MGR1	0.076663602	0.374750783	0.238473555
YLR266C	PDR8	0.406248446	0.678485	3.061994957
YDL072C	YET3	1.418726312	1.569142059	-0.172919186
YER002W	NOP16	-0.906856096	-1.324218856	-1.554424868
YDR410C	STE14	-0.027532337	0.070595699	0.166937379
YKL028W	TFA1	-0.024676778	0.212874098	-0.239221814
YBR238C	YBR238C	0.126424919	-0.393559668	-0.741400133
YNL146W	YNL146W	0.052204184	0.105707745	0.804381902
YMR186W	HSC82	0.156851721	0.014424746	-0.989012358
YDR322W	MRPL35	-0.021528802	-0.018522133	0.326736604
YKR022C	NTR2	0.31997835	-0.058617754	0.085904983
YIR023W	DAL81	0.71323239	0.57335086	0.23753241
YML020W	YML020W	-0.604535265	-0.034288004	1.613025493
YLR388W	RPS29A	-0.83003579	-0.487640507	0.211185808
YLR395C	COX8	-1.087200694	-0.672172204	0.04182668
YDL015C	TSC13	-0.01791448	1.006536613	0.036276163
YDL065C	PEX19	-0.934261634	-0.588262053	-0.78449748
YLR073C	RFU1	-0.062312265	0.009601369	-1.077584345
YBR242W	YBR242W	0.665882093	-0.477084269	-0.460474935
YOL108C	INO4	-0.696591163	-0.766531042	1.407376725
YCR095C	OCA4	-0.175658046	-0.126486317	0.735807847
YGR219W	YGR219W	0.249873061	0.75667494	1.059834252
YLL034C	RIX7	-0.704772857	-0.671350445	-1.013848186
YMR261C	TPS3	0.500199363	1.872140739	0.467616305
YGL083W	SCY1	-0.279332764	0.161320379	-0.952175894
YDR001C	NTH1	0.129369737	1.737192577	0.106137778
YIL159W	BNR1	0.781101913	0.746269324	1.239775637
YOR123C	LEO1	0.489446064	1.150310896	0.171555711
YMR015C	ERG5	0.488641875	0.302865766	0.829108589
YPL241C	CIN2	0.229459541	-0.086103962	0.120081064
YLR145W	RMP1	-0.511626148	0.170436492	-0.508679253
YOR207C	RET1	0.877619622	0.735333103	1.359291171
YGR218W	CRM1	0.512093926	0.233359877	-0.46911973
YEL037C	RAD23	-0.492543651	-0.103758976	-0.311782239
YKR046C	PET10	-3.052224991	-2.804799148	-0.03681
YGR157W	CHO2	NA	0.781627329	0.462654265
YPL050C	MNN9	0.141069284	-0.504156953	-0.751960792
YGR268C	HUA1	0.623754378	0.79914473	-0.418345404
YNL287W	SEC21	0.362855012	0.140134879	-0.575843876
YGL127C	SOH1	0.239154506	0.572090366	0.784796454
YPL191C	YPL191C	0.146408826	0.198269979	0.396149533
YDR311W	TFB1	0.038184024	0.009523492	-0.619133306
YKL038W	RGT1	0.129275702	0.275219235	3.214651846
YML102W	CAC2	-0.335522068	0.290613352	0.444363763
YBR283C	SSH1	0.674374037	0.645162773	-0.105106139
YER162C	RAD4	0.612782543	0.571824052	-0.509393367
YDR529C	QCR7	0.316344324	1.216596126	NA
YLR226W	BUR2	-0.256615814	-0.08466482	-0.552624866
YDR103W	STE5	0.486081612	0.107005365	0.0297051
YNL258C	DSL1	0.377114982	0.299001552	-0.236108235
YER063W	THO1	0.74862003	-0.099746094	-0.495429133
YCR051W	YCR051W	0.082390533	0.098850962	-0.890062265
YIL097W	FYV10	0.026683363	0.828611194	-0.411482179
YER033C	ZRG8	0.565551759	0.612494444	2.506338571
YOL048C	RRT8	-0.310324571	0.140539411	0.086262158
YMR237W	BCH1	0.507205509	0.440727454	-0.466217415
YBR198C	TAF5	0.093501316	0.435342876	-1.726005852
YLR132C	USB1	-0.474630597	-0.600913288	0.172784038
YIR002C	MPH1	0.328421213	0.125012069	0.083689863
YGL140C	YGL140C	-0.162193831	0.387099099	2.896646066
YNR056C	BIO5	-0.434289037	-0.448489002	0.607830822
YGR007W	ECT1	-0.381563404	-0.645414556	-0.318149327
YNL094W	APP1	-0.540059488	-0.326803961	-0.869033982
YBR268W	MRPL37	0.155544768	0.991141222	2.608462568
YOR043W	WHI2	0.001471505	0.057568297	-0.131169086
YPR134W	MSS18	0.646417329	0.108241639	-0.53904879
YJR052W	RAD7	-0.338900661	0.195734103	0.454658033
YBR269C	SDH8	-0.029634831	0.158372726	0.692883653
YHL036W	MUP3	-1.314077115	-2.368831153	-1.158297326
YFR028C	CDC14	0.148651541	0.046916059	-0.747702687
YPR163C	TIF3	-0.577243901	-0.535878342	-0.16933211
YCR059C	YIH1	-0.082262987	-0.110102244	-0.104523928
YHR084W	STE12	-0.261155003	0.427043537	1.745007399
YOR216C	RUD3	-0.231845205	-0.086092472	-0.044692247
YLR376C	PSY3	0.302977824	-0.260639379	-0.420744112
YCL026C-A	FRM2	-0.075177244	0.27203903	-0.884762007
YOR317W	FAA1	1.36244004	1.891929751	0.195306763
YCR005C	CIT2	0.936356323	-0.613648707	-0.677394259
YJL154C	VPS35	1.305999465	-0.030558523	-0.161956456
YIL153W	RRD1	-0.343006293	-0.340657502	-0.12897055
YPR103W	PRE2	0.532344085	0.198938557	0.175545065
YFR046C	CNN1	-0.471645374	-0.35363397	-0.159240966
YMR009W	ADI1	-0.173949491	-0.701591955	0.334502789
YAL056W	GPB2	-0.992351238	-0.302069267	1.269086313
YER054C	GIP2	-0.104815388	0.345167174	-0.07205512
YDR055W	PST1	-1.099371351	-2.540777894	-1.402548597
YPL163C	SVS1	0.304747788	-0.293445442	-1.021302211
YJL207C	LAA1	0.15604438	0.137074794	-0.433683655
YCL037C	SRO9	-0.105707585	-0.730250937	0.377822378
YDR335W	MSN5	0.858812676	0.835692569	-0.431125647
YLR447C	VMA6	NA	-10.30587147	NA
YAL008W	FUN14	-0.262550133	0.028017356	-0.536908752
YML072C	TCB3	3.02575993	4.457408671	1.928848887
YDR481C	PHO8	-0.193432496	-0.159861405	0.184061274
YKL015W	PUT3	0.757045747	0.265205417	0.701859674
YOL124C	TRM11	-0.754669334	-0.697731394	-0.046545969
YBL051C	PIN4	-0.465153191	-0.297835949	-0.35908051
YJL074C	SMC3	-0.003485179	-0.375666149	1.299242133
YPL106C	SSE1	0.955779406	1.497416858	2.244571298
YJL085W	EXO70	0.141636166	0.480936666	0.374883029
YGR239C	PEX21	0.561025414	-0.316855936	0.252398012
YER133W	GLC7	4.836883599	-0.125872379	NA
YOR164C	GET4	0.062455316	-0.488765246	0.184890513
YDR465C	RMT2	-0.95925881	-0.49739852	-0.112703884
YIL106W	MOB1	-0.54752143	-0.459869167	-0.239735565
YMR196W	YMR196W	-1.383564906	-0.720861813	0.427499299
YDR407C	TRS120	-0.701493205	0.103752414	0.233519353
YJL127C	SPT10	-0.28324017	0.073318526	-0.50959846
YDR264C	AKR1	NA	-0.530845818	-0.701706261
YIL129C	TAO3	0.275803599	0.258786203	1.372767986
YOL022C	TSR4	-0.247168917	-0.097383684	-0.394516634
YDL076C	RXT3	0.756693802	0.84487021	0.394612979
YNL282W	POP3	0.018838566	-0.926118516	-1.827203362
YDR398W	UTP5	0.209786232	0.228965528	-0.601476203
YDR527W	RBA50	-0.343365084	-0.933761224	-0.636300239
YML081W	TDA9	0.178915469	-0.122993725	1.222212866
YOR147W	MDM32	0.742416042	0.58283198	0.147183053
YIL114C	POR2	0.02662197	0.430262847	0.430481495
YPL090C	RPS6A	-0.832927501	-0.083712694	0.949897545
YGR013W	SNU71	-0.380873607	-0.522427767	-0.516959624
YPR055W	SEC8	-0.323700955	-0.121601835	0.319686201
YBR149W	ARA1	0.61678104	0.27749446	0.456316315
YAL021C	CCR4	0.023166239	-0.169077631	0.096299933
YLR350W	ORM2	0.316160183	0.877678645	-0.046775817
YBR167C	POP7	0.165888677	-0.323810359	0.913273861
YML132W	COS3	-0.275744066	-0.21295407	0.819796573
YMR095C	SNO1	0.439102388	-0.045803787	-0.565578678
YOR279C	RFM1	0.751221863	0.546025861	0.221599669
YMR026C	PEX12	-1.112151924	-0.245701859	0.632527448
YFR008W	FAR7	0.337041863	-0.228932236	-1.103306944
YMR288W	HSH155	0.535484058	0.464734093	0.13485659
YER014W	HEM14	-0.980918894	-0.076196115	0.378139595
YOR028C	CIN5	0.285065815	-0.009819875	0.464699218
YDR086C	SSS1	0.502320909	-0.402828222	NA
YBR158W	AMN1	1.480920701	0.762319054	-0.087002185
YOR179C	SYC1	0.07079101	-0.275870134	0.065384274
YMR003W	AIM34	-1.123752091	-0.058326625	-0.972685372
YJL210W	PEX2	-0.022548559	0.571859379	0.339549619
YNL091W	NST1	0.176259846	-0.07126895	0.7415019
YPR074C	TKL1	0.942114238	0.389089418	-0.166025731
YBR173C	UMP1	0.45915604	0.039767066	0.896972739
YER001W	MNN1	NA	-1.254671662	-0.111097587
YNL068C	FKH2	-0.165876746	-0.096264134	1.399264856
YOR212W	STE4	-0.359240762	-0.22637708	-0.548972542
YAL001C	TFC3	0.234974871	0.28733277	0.994899322
YGR295C	COS6	-0.797875586	0.314824234	-1.209197326
YJR025C	BNA1	0.888568792	0.066167227	0.539291249
YOR042W	CUE5	-0.018056768	0.031936003	-0.354547248
YGL020C	GET1	-0.103355514	0.138930927	-0.452805258
YFR047C	BNA6	-0.025060422	0.167979368	0.217268094
YHR198C	AIM18	0.237637709	0.272411788	0.366124076
YKR059W	TIF1	0.795082706	1.016401644	0.429198221
YAL059W	ECM1	0.329630878	0.350484297	-0.058833414
YBR023C	CHS3	-0.787969212	-0.292460819	-0.022416569
YCR083W	TRX3	0.027304653	0.259382153	0.074124914
YMR090W	YMR090W	0.935549109	-0.25152309	-0.347088911
YMR062C	ARG7	-0.691797275	-1.45152171	-0.613955989
YJR057W	CDC8	-0.50896136	-0.683308007	-0.761503329
YMR167W	MLH1	0.550016629	0.643664121	-0.649140334
YDR363W	ESC2	-0.234800072	-0.705504946	0.143811718
YML037C	YML037C	1.655735463	0.23189569	-0.325126944
YMR221C	YMR221C	-2.487855832	-1.879395618	-1.061424709
YLR433C	CNA1	-1.018984209	0.128963548	-0.351507893
YLR393W	ATP10	-0.678840317	-0.263297954	0.103666538
YOR342C	YOR342C	0.088308082	0.162605326	0.498462292
YHR196W	UTP9	0.327043126	-0.024005529	-2.013854933
YHR152W	SPO12	0.013163538	-0.503617388	0.170043613
YML107C	PML39	-1.151020967	-1.544560481	-2.883959452
YHR205W	SCH9	-0.015330409	-0.731412687	-1.36863768
YPR036W	VMA13	-1.067175726	-0.799915013	-0.452756628
YER173W	RAD24	0.562102368	0.31467536	2.520875832
YNL081C	SWS2	-0.119319727	0.014870931	1.16297779
YML058W	SML1	0.139643207	-1.496115889	-0.036808343
YGR047C	TFC4	0.28586688	0.210116819	-0.405015064
YJR033C	RAV1	-0.114079025	0.364691812	0.444737976
YDR047W	HEM12	-0.313173798	-0.310364908	0.444206339
YMR111C	YMR111C	0.559182289	0.490026853	0.688036746
YDR538W	PAD1	-0.355188518	-0.590820777	-0.613182767
YDR454C	GUK1	0.093193863	-0.124640877	0.261388878
YOL111C	MDY2	0.016905774	-0.336280481	-0.233939837
YDL147W	RPN5	-0.160055178	-0.310090727	0.105742369
YOL082W	ATG19	4.607219316	1.161162788	2.250813776
YLL006W	MMM1	0.523177209	0.524037118	-1.089521637
YNL103W	MET4	-0.516168595	0.115481941	1.500192655
YMR311C	GLC8	0.791176883	0.600621786	0.016417327
YEL025C	YEL025C	0.301694099	0.587046392	1.163604822
YMR001C	CDC5	-0.083669058	-0.56451069	0.026840916
YER005W	YND1	0.18586637	0.145979508	1.047893723
YNL048W	ALG11	0.010406525	0.276364636	0.478201178
YGL145W	TIP20	NA	0.318247072	0.807216486
YIL057C	RGI2	-0.038733848	-0.611342985	-0.515654735
YOR120W	GCY1	0.932088201	0.653740606	-0.430866724
YDL055C	PSA1	-0.760383563	-1.113166891	NA
YDR173C	ARG82	0.261762876	0.192419845	-0.071419456
YLR064W	PER33	1.008814676	1.099781124	-0.000643673
YKL006C-A	SFT1	-1.388533978	-0.836275481	0.017261164
YOL017W	ESC8	0.107337703	0.074179042	0.245118885
YIL063C	YRB2	0.166985087	0.422153772	1.019428856
YDL137W	ARF2	0.071801404	0.003014039	-0.181427578
YPL233W	NSL1	-0.645076932	-0.563007784	-0.463907028
YNL278W	CAF120	-0.102401784	-0.471298914	0.74411139
YHL025W	SNF6	NA	0.873511435	1.563487042
YDR540C	IRC4	0.985448595	0.478473681	0.422198768
YLR074C	BUD20	1.813368641	1.381724012	-0.688972599
YMR016C	SOK2	0.189719698	0.376436766	-0.467501279
YGR155W	CYS4	0.432425589	0.295386255	0.481553772
YDR333C	RQC1	0.171938423	0.150505947	0.748678523
YML026C	RPS18B	1.887373214	-0.120187092	0.847724884
YDL059C	RAD59	-0.044233754	0.065575985	-0.370319399
YIL124W	AYR1	0.923685568	1.385838669	0.549523895
YKL125W	RRN3	-0.526491996	-0.527020337	-0.040942683
YGR285C	ZUO1	0.420150497	-0.073458864	-0.304074652
YKR064W	OAF3	0.476039122	0.03796597	0.523440886
YPL232W	SSO1	-0.050547203	0.098110025	-0.03699528
YNL022C	RCM1	-0.864610169	-0.033927141	0.327989163
YMR194W	RPL36A	0.002801593	-0.62370945	-0.132836275
YLR139C	SLS1	NA	-0.135266504	1.113648685
YER040W	GLN3	0.064655138	0.197017037	-0.413583006
YMR128W	ECM16	-0.035824193	0.228589053	1.449617639
YCR087C-A	YCR087C-A	0.164540481	-0.393143359	0.323535176
YFL036W	RPO41	-0.501375714	-0.495927173	-0.718911815
YGL223C	COG1	0.147989718	-0.196052832	-0.344912984
YOL033W	MSE1	0.783994058	-0.282577783	-0.620780888
YER107C	GLE2	-1.024562261	-0.752425527	-0.068791084
YGL249W	ZIP2	0.512809132	-0.274778543	0.620229542
YMR295C	YMR295C	3.405696092	4.153810879	0.986707761
YGR049W	SCM4	1.048603905	-0.429887173	0.962969462
YDL146W	LDB17	0.238952515	0.406468616	0.570127626
YMR043W	MCM1	0.890662475	0.796229453	-0.143742937
YJR103W	URA8	-1.045362368	-0.288465499	-0.229750567
YDL168W	SFA1	1.067989474	0.59153187	-0.367914666
YDR328C	SKP1	0.259322047	0.83442917	-0.286516653
YMR038C	CCS1	-0.430444265	-0.123822108	0.289093055
YJL147C	YJL147C	-0.353025149	-0.729770315	-1.668222067
YLR414C	PUN1	1.758097087	0.486236428	-2.110840872
YML124C	TUB3	-0.321454639	-1.122874216	NA
YKR018C	YKR018C	0.107324233	0.218903151	-0.420164288
YJR091C	JSN1	1.175290052	1.758246637	1.629533547
YOR095C	RKI1	0.230940317	0.005118379	-0.378858735
YGR142W	BTN2	-0.815120998	0.34676612	-0.648084501
YLR387C	REH1	-0.098860609	-0.135337064	-0.242072456
YER028C	MIG3	-0.189138549	-0.642341626	-2.364802682
YHR077C	NMD2	-0.47768651	-0.250477981	1.781764318
YER027C	GAL83	-0.415995072	-0.04036741	-0.185730258
YPR147C	YPR147C	0.5056516	0.211153472	0.525648564
YBL105C	PKC1	1.91029692	2.361355411	1.58242083
YPL245W	YPL245W	-0.406494459	-0.209051417	0.380652388
YJR010C-A	SPC1	1.028415404	0.92224986	NA
YJR083C	ACF4	1.318554024	0.918473535	0.265473179
YJL183W	MNN11	0.232570761	-0.447539934	-0.353439196
YJL169W	YJL169W	-0.759120256	-0.244846643	0.547578726
YGR117C	YGR117C	0.719405078	0.22471527	0.249255144
YIL033C	BCY1	0.800903884	0.909757073	-0.146643006
YDL108W	KIN28	0.40917376	-0.045534001	0.77008151
YKR099W	BAS1	0.287928292	0.225806175	-1.157965132
YLR130C	ZRT2	0.718065131	0.034246661	-0.15841248
YDR425W	SNX41	0.040372613	-0.4833487	-0.009159759
YER163C	GCG1	0.803640003	0.421954953	-0.403594125
YCR073W-A	SOL2	-0.051548467	0.154258793	0.083039081
YKR096W	ESL2	0.189071364	0.711379689	1.099022742
YOR312C	RPL20B	-0.861790897	0.08178326	NA
YOR078W	BUD21	-0.316056517	0.425984413	-0.720617508
YKL002W	DID4	-2.256875213	-2.708449419	-0.944914139
YHR202W	YHR202W	-0.705838818	-0.426847868	-0.782583592
YER078C	ICP55	0.203039393	0.065403614	-0.06951716
YLR354C	TAL1	0.669320531	1.15606953	-0.148476724
YCR034W	ELO2	0.225029	-0.250610578	-0.045523951
YJR014W	TMA22	-0.161273348	0.062308854	0.108187152
YOR356W	CIR2	0.270695417	0.408943406	0.141723231
YDR320C-A	DAD4	0.877811017	0.629298742	0.604882117
YMR258C	ROY1	-1.710814652	0.564530553	-0.00576439
YML093W	UTP14	0.437651592	0.195368049	-0.371016482
YKR003W	OSH6	1.291372112	0.196670221	-0.682963947
YKL145W	RPT1	-0.096088277	-0.576460603	0.0449926
YLR154C	RNH203	0.148204254	0.319824106	0.831424397
YGR222W	PET54	-0.040848001	0.107318637	0.453204538
YBL056W	PTC3	0.173056187	0.136463083	0.064802892
YBR066C	NRG2	-0.370794828	-0.985593289	-0.838209731
YNR021W	YNR021W	0.074538421	0.664612559	-0.193556592
YLR418C	CDC73	0.930360301	1.651600102	0.57201879
YIL123W	SIM1	-0.398277146	-0.792604653	0.37479038
YCL009C	ILV6	-0.261289516	0.464478758	0.239201911
YCR043C	YCR043C	-0.223562577	-0.335685284	-1.222465808
YDL208W	NHP2	1.513075591	1.437623621	-0.581792137
YGR156W	PTI1	-0.331179931	-0.408784518	-0.808366799
YOL098C	YOL098C	0.924274795	1.01922412	0.542056416
YGR138C	TPO2	-0.862735547	-1.379238249	-1.087329608
YNR007C	ATG3	0.270559172	0.377971074	0.164633057
YLR228C	ECM22	0.209157191	0.159839683	-0.916324951
YDR354W	TRP4	-0.114083317	-0.814503777	-0.914406068
YNR052C	POP2	-0.291379529	0.006347618	0.086063062
YGL056C	SDS23	0.053741402	0.534149675	0.153804248
YHR039C	MSC7	NA	-0.247194182	-0.452345353
YNR028W	CPR8	-2.385905677	-2.020848149	-0.472184534
YBR117C	TKL2	-0.177397143	0.480764814	1.738752393
YGL166W	CUP2	0.619848236	-0.384068788	-0.408892417
YKL182W	FAS1	0.891641871	0.971459245	-0.599073105
YHR172W	SPC97	-0.005083272	-0.519775549	-0.501830993
YBL034C	STU1	2.133528946	-0.766201373	-0.761251082
YDL061C	RPS29B	-1.445075841	-0.335478153	0.014250322
YOL147C	PEX11	-0.226436362	0.096472057	-0.03785253
YLR071C	RGR1	0.491445371	-0.086096311	0.496996842
YHR114W	BZZ1	1.013414133	1.333249121	0.254456447
YHR021C	RPS27B	0.326058908	-0.597989195	-0.597384852
YFR041C	ERJ5	-0.506306131	-0.7617634	-0.143450101
YJL128C	PBS2	-0.257654453	-0.117233418	0.664589769
YKL013C	ARC19	0.566517128	1.323621959	-0.072506128
YDR068W	DOS2	0.998566092	-0.284644286	-0.23123009
YLR291C	GCD7	-0.430280642	-0.527987449	-0.591601356
YMR259C	TRM732	0.692454533	-0.258617724	0.068670259
YOR276W	CAF20	0.194354723	0.207117566	-0.233340228
YIL002C	INP51	-0.143940636	-0.062946374	0.085480662
YKL060C	FBA1	0.642575742	0.951560163	-0.347213475
YIL160C	POT1	-0.819248334	-0.091863776	0.083354992
YJL122W	ALB1	-0.682785742	-0.582059314	-0.195633966
YNL116W	DMA2	-0.501891688	-0.453521312	-0.48546781
YPL146C	NOP53	-1.251723042	-0.950366685	-0.911935166
YJR130C	STR2	-0.207745759	0.51205555	-0.477783712
YNL100W	MIC27	-0.113524088	0.04923148	-0.355271576
YPL107W	YPL107W	-0.816842755	-0.60880031	-0.355557578
YPL240C	HSP82	1.020125673	0.940157994	0.295555977
YLR135W	SLX4	0.115393883	0.155089836	-0.418584634
YHR025W	THR1	-5.05300569	-5.025413125	-4.490187109
YKL210W	UBA1	1.033858416	1.348270052	-1.302618218
YNL309W	STB1	-0.395641694	0.025599322	0.366644211
YGL162W	SUT1	-0.606143966	-0.362881306	0.346102117
YLR036C	YLR036C	-0.163540404	-0.674209808	-0.970054615
YOR092W	ECM3	-1.32093433	-0.366047523	1.069779333
YER084W	YER084W	-0.054505237	0.567023784	0.174353714
YLR148W	PEP3	-0.644266667	-0.263769018	0.085056604
YLR091W	GEP5	0.243544872	0.166945877	0.199690992
YER062C	GPP2	0.567239974	-1.525111321	-1.108530623
YML105C	SEC65	-1.07921072	-0.474951842	0.292622734
YIL110W	HPM1	0.200800922	0.272922484	-0.02156817
YJL151C	SNA3	-0.969016987	-1.187311643	-1.580284418
YHR086W	NAM8	0.118482682	-0.143939337	-0.166544512
YBR077C	SLM4	-0.680250284	0.233071085	-0.642231433
YBL111C	YBL111C	-0.30866285	0.218836101	0.026091975
YDR236C	FMN1	-0.298616881	0.110208264	-0.063913262
YDR051C	DET1	-0.089379755	0.240660218	-1.919141097
YDL140C	RPO21	0.55478212	1.360593673	-1.461784317
YOL107W	YOL107W	-1.126236445	-0.072278282	0.84873299
YGR002C	SWC4	0.44493608	0.16157896	0.342750722
YNL234W	YNL234W	-0.122726987	-0.262240865	0.031461445
YDR226W	ADK1	1.140409695	0.918463666	0.869392394
YPL223C	GRE1	0.51155866	-0.0159531	0.727352773
YDL193W	NUS1	-0.75887927	-0.145501453	-0.289528941
YNL268W	LYP1	-0.466769222	0.261504009	0.195663708
YMR244C-A	COA6	0.031124789	0.744184365	0.685862922
YKL105C	SEG2	0.579008109	0.171006497	2.525791347
YKL092C	BUD2	0.246075779	0.338716759	1.801347814
YJL091C	GWT1	-0.392324421	-0.41964985	-0.445426522
YPL273W	SAM4	0.695033353	-0.349574898	0.276465319
YLL026W	HSP104	0.06469	1.014494124	-0.148642831
YGL241W	KAP114	0.535671146	0.256919136	-0.116792604
YLR364W	GRX8	-0.987408587	-0.612252999	0.995663949
YOL027C	MDM38	-0.693707919	0.140014607	-0.631222899
YDR026C	NSI1	-0.656484279	0.55613623	0.002808793
YIL087C	AIM19	0.490066588	0.211839875	0.98347309
ERROR	NA	-0.86199046	3.421805773	NA
YLR396C	VPS33	NA	-0.285881377	0.994098943
YLR180W	SAM1	0.476975413	0.035561531	0.521233023
YNR035C	ARC35	1.659810067	2.141804353	-0.729680685
YBR164C	ARL1	-0.503920923	-0.558506323	-0.664712011
